age,minutes_played,goals_per90,assists_per90,position,last_season,country_of_citizenship,market_value_in_eur,target_log,league_rank
38.0,2168.0,0.1660516605166051,0.0830258302583025,Midfield,2014,Portugal,50000,10.819798284210286,12
38.0,12694.0,0.4112178982196313,0.1914290215850007,Attack,2017,Italy,200000,12.206077645517674,2
39.0,14043.0,0.1153599658192693,0.1538132877590258,Defender,2022,Scotland,200000,12.206077645517674,11
38.0,8203.0,0.0658295745458978,0.0219431915152992,Defender,2018,Ireland,200000,12.206077645517674,11
38.0,12980.0,0.0,0.0485362095531587,Defender,2018,England,300000,12.611541086966117,1
38.0,748.0,0.0,0.0,Defender,2012,Nigeria,1000000,13.815511557963774,5
36.0,84.0,0.0,0.0,Attack,2013,Finland,300000,12.611541086966117,6
38.0,8179.0,0.4731629783592126,0.0990341117496026,Attack,2017,Spain,1000000,13.815511557963774,3
38.0,96.0,0.9375,0.0,Midfield,2013,France,300000,12.611541086966117,5
38.0,0.0,0.0,0.0,Attack,2013,Russia,450000,13.017005083966255,13
39.0,1051.0,0.0856327307326356,0.0,Midfield,2014,Denmark,50000,10.819798284210286,10
37.0,14614.0,0.0369508690296975,0.0369508690296975,Defender,2020,New Zealand,600000,13.304686600863562,1
37.0,1343.0,0.201042442293373,0.201042442293373,Attack,2016,Denmark,250000,12.429220196836384,10
38.0,20690.0,0.0,0.0043499275012083,Goalkeeper,2023,Russia,400000,12.899222326086994,13
38.0,703.0,0.0,0.0,Defender,2013,Portugal,100000,11.51293546492023,7
36.0,2072.0,0.3909266409266409,0.2606177606177606,Attack,2016,Brazil,700000,13.45883704259595,3
36.0,1298.0,0.2080123266563944,0.0693374422187981,Attack,2014,Brazil,25000,10.12667110305036,10
39.0,5073.0,0.2661147250147841,0.1241868716735659,Attack,2015,Denmark,100000,11.51293546492023,10
38.0,29707.0,0.2908405426330494,0.3877873901773992,Midfield,2022,France,1800000,14.403297778421797,5
38.0,27463.0,0.2556166478534756,0.1802425081018097,Midfield,2021,Chile,700000,13.45883704259595,2
36.0,270.0,0.0,0.0,Goalkeeper,2012,Scotland,50000,10.819798284210286,11
36.0,4446.0,0.242914979757085,0.3643724696356275,Attack,2015,Scotland,450000,13.017005083966255,11
37.0,2621.0,0.1716901945822205,0.1373521556657764,Defender,2020,Scotland,200000,12.206077645517674,11
36.0,461.0,0.1952277657266811,0.0,Midfield,2013,Scotland,150000,11.918397239722838,11
36.0,270.0,0.0,0.0,Goalkeeper,2016,Scotland,50000,10.819798284210286,11
37.0,14172.0,0.0444538526672311,0.025402201524132,Defender,2019,Portugal,150000,11.918397239722838,3
36.0,10043.0,0.0537687941850044,0.0,Defender,2016,Turkey,25000,10.12667110305036,8
36.0,45.0,0.0,0.0,Midfield,2013,Italy,175000,12.07254696717504,2
40.0,444.0,0.0,0.2027027027027027,Attack,2018,South Africa,50000,10.819798284210286,8
37.0,1233.0,0.072992700729927,0.218978102189781,Attack,2015,Turkey,25000,10.12667110305036,8
39.0,2380.0,0.0,0.0,Midfield,2017,Netherlands,75000,11.225256725762891,6
38.0,765.0,0.0,0.0,Goalkeeper,2012,Denmark,200000,12.206077645517674,10
37.0,13211.0,0.5586253879342972,0.1226250851563091,Attack,2017,Ireland,525000,13.171155446333852,11
39.0,1745.0,0.3610315186246418,0.0515759312320916,Attack,2013,Greece,50000,10.819798284210286,9
37.0,1425.0,0.0631578947368421,0.3157894736842105,Attack,2017,Netherlands,100000,11.51293546492023,8
36.0,844.0,0.1066350710900473,0.1066350710900473,Attack,2015,Austria,175000,12.07254696717504,4
35.0,3863.0,0.1164897747864354,0.1397877297437225,Midfield,2018,Albania,125000,11.736077016252436,9
37.0,14158.0,0.4131939539482978,0.1462070913970899,Attack,2021,Ecuador,400000,12.899222326086994,2
40.0,5265.0,0.0,0.017094017094017,Defender,2014,Mali,150000,11.918397239722838,5
38.0,10358.0,0.0521336165282873,0.0521336165282873,Midfield,2017,Turkey,50000,10.819798284210286,8
36.0,26999.0,0.0466683951257454,0.033334567946961,Defender,2024,Croatia,800000,13.592368256649284,9
38.0,10258.0,0.0,0.0350945603431468,Defender,2019,Turkey,50000,10.819798284210286,8
40.0,17143.0,0.0577495187540103,0.0262497812518229,Defender,2020,Netherlands,200000,12.206077645517674,6
40.0,274.0,0.0,0.3284671532846716,Attack,2014,Senegal,250000,12.429220196836384,5
39.0,2182.0,0.1237396883593033,0.3299725022914757,Attack,2012,Cameroon,100000,11.51293546492023,14
38.0,2157.0,0.0,0.0417246175243393,Midfield,2013,Turkey,25000,10.12667110305036,8
39.0,1201.0,0.0,0.0749375520399666,Midfield,2012,Greece,150000,11.918397239722838,9
38.0,295.0,0.0,0.0,Attack,2013,Bosnia-Herzegovina,75000,11.225256725762891,2
37.0,8701.0,0.0930927479600046,0.2172164119066774,Attack,2019,Turkey,25000,10.12667110305036,8
39.0,12258.0,0.1615271659324522,0.1248164464023495,Attack,2018,Morocco,500000,13.122365377402328,3
39.0,8510.0,0.0846063454759106,0.3278495887191539,Midfield,2017,Chile,125000,11.736077016252436,2
37.0,7396.0,0.1825310978907517,0.3163872363439697,Attack,2020,Poland,500000,13.122365377402328,1
39.0,1123.0,0.0801424755120213,0.0801424755120213,Midfield,2016,Romania,200000,12.206077645517674,13
40.0,16990.0,0.3972925250147145,0.0847557386698057,Attack,2020,Colombia,150000,11.918397239722838,8
39.0,5453.0,0.0165046763249587,0.2145607922244636,Defender,2016,Colombia,500000,13.122365377402328,1
40.0,4477.0,0.4221576948849675,0.1608219790037972,Attack,2018,Brazil,200000,12.206077645517674,8
38.0,2848.0,0.0,0.0,Defender,2015,Turkey,50000,10.819798284210286,8
40.0,4975.0,0.1989949748743718,0.0723618090452261,Midfield,2015,Portugal,200000,12.206077645517674,7
39.0,4026.0,0.0,0.0,Goalkeeper,2019,Turkey,25000,10.12667110305036,8
40.0,394.0,0.2284263959390862,0.2284263959390862,Attack,2015,Portugal,300000,12.611541086966117,7
40.0,4337.0,0.0415033433248789,0.0622550149873184,Defender,2019,Northern Ireland,300000,12.611541086966117,11
40.0,1558.0,0.3465982028241335,0.0,Attack,2015,Austria,200000,12.206077645517674,8
38.0,12928.0,0.0696163366336633,0.0278465346534653,Defender,2020,Austria,200000,12.206077645517674,2
39.0,6488.0,0.3051787916152897,0.1525893958076448,Attack,2019,Nigeria,50000,10.819798284210286,14
36.0,11701.0,0.0769165028630031,0.1769079565849072,Defender,2021,Netherlands,275000,12.524530013005734,6
39.0,5479.0,0.3285271034860376,0.1149844862201131,Attack,2013,Luxembourg,75000,11.225256725762891,6
39.0,360.0,0.0,0.0,Defender,2015,Ethiopia,300000,12.611541086966117,8
37.0,9720.0,0.0277777777777777,0.037037037037037,Defender,2017,Sweden,300000,12.611541086966117,1
34.0,7062.0,0.0892098555649957,0.038232795242141,Defender,2015,Ireland,100000,11.51293546492023,11
37.0,911.0,0.3951701427003293,0.3951701427003293,Attack,2018,England,100000,11.51293546492023,11
38.0,1957.0,0.0,0.0,Defender,2020,England,200000,12.206077645517674,1
37.0,3017.0,0.0,0.0,Defender,2013,Seychelles,75000,11.225256725762891,4
38.0,90.0,0.0,0.0,Defender,2013,Dominican Republic,300000,12.611541086966117,3
38.0,13024.0,0.0138206388206388,0.0069103194103194,Defender,2019,Jamaica,100000,11.51293546492023,1
38.0,8158.0,0.1875459671488109,0.1654817357195391,Attack,2021,Turkey,75000,11.225256725762891,8
39.0,90.0,0.0,0.0,Defender,2012,Croatia,200000,12.206077645517674,12
37.0,51228.0,0.8907238229093464,0.207308503162333,Attack,2024,Poland,15000000,16.52356082573315,3
39.0,2884.0,0.0,0.0,Defender,2016,Spain,250000,12.429220196836384,4
39.0,10222.0,0.0,0.0,Defender,2018,Albania,125000,11.736077016252436,9
39.0,9143.0,0.0098435961938094,0.0196871923876189,Defender,2017,Spain,100000,11.51293546492023,3
37.0,322.0,0.2795031055900621,0.2795031055900621,Attack,2012,Poland,150000,11.918397239722838,8
39.0,9679.0,0.0,0.0,Goalkeeper,2021,Ukraine,200000,12.206077645517674,12
37.0,1844.0,0.0488069414316702,0.0488069414316702,Defender,2016,Bulgaria,300000,12.611541086966117,13
38.0,873.0,0.0,0.1030927835051546,Midfield,2013,Czech Republic,200000,12.206077645517674,8
37.0,18176.0,0.2475792253521127,0.2475792253521127,Midfield,2021,Bulgaria,250000,12.429220196836384,13
38.0,0.0,0.0,0.0,Midfield,2013,Germany,100000,11.51293546492023,8
38.0,6075.0,0.0,0.0,Goalkeeper,2020,Germany,200000,12.206077645517674,6
38.0,11638.0,0.1391991751159993,0.0463997250386664,Midfield,2017,Cameroon,250000,12.429220196836384,14
38.0,12474.0,0.4256854256854257,0.1154401154401154,Attack,2020,Turkey,50000,10.819798284210286,8
36.0,2971.0,0.0605856613934702,0.0,Midfield,2018,United States,475000,13.07107218827772,1
36.0,17197.0,0.1203698319474326,0.2407396638948653,Midfield,2022,Unknown,600000,13.304686600863562,14
40.0,0.0,0.0,0.0,Goalkeeper,2012,Slovakia,150000,11.918397239722838,10
40.0,90.0,0.0,0.0,Defender,2012,France,150000,11.918397239722838,14
37.0,26622.0,0.196078431372549,0.1926977687626774,Attack,2022,Italy,400000,12.899222326086994,4
39.0,22979.0,0.0861656294877932,0.093998868532138,Defender,2022,Suriname,200000,12.206077645517674,8
37.0,4690.0,0.0959488272921108,0.0767590618336886,Midfield,2015,Germany,125000,11.736077016252436,4
37.0,20512.0,0.0307137285491419,0.048264430577223,Defender,2019,Germany,2800000,14.845130332288226,6
37.0,0.0,0.0,0.0,Goalkeeper,2012,Croatia,100000,11.51293546492023,10
38.0,7986.0,0.0112697220135236,0.0901577761081893,Midfield,2016,Germany,300000,12.611541086966117,4
38.0,3295.0,0.054628224582701,0.054628224582701,Defender,2015,Belgium,50000,10.819798284210286,9
37.0,1034.0,0.0,0.0,Defender,2013,Martinique,500000,13.122365377402328,5
37.0,18910.0,0.2665256478053939,0.3046007403490217,Attack,2021,Netherlands,100000,11.51293546492023,8
38.0,182.0,0.0,0.0,Attack,2013,Togo,100000,11.51293546492023,5
39.0,15428.0,0.3908478091781177,0.2800103707544724,Attack,2020,Russia,400000,12.899222326086994,13
40.0,5306.0,0.2035431586882774,0.1696192989068978,Attack,2015,Argentina,175000,12.07254696717504,2
38.0,25878.0,0.2364943194991884,0.2573614653373521,Midfield,2022,Slovakia,1200000,13.997832948091215,8
31.0,9439.0,0.1811632588197902,0.1811632588197902,Attack,2023,Italy,1400000,14.151983508870948,2
40.0,3972.0,0.0226586102719033,0.0,Defender,2013,Brazil,400000,12.899222326086994,7
39.0,13716.0,0.0,0.0065616797900262,Goalkeeper,2021,Russia,200000,12.206077645517674,13
36.0,5437.0,0.3476181717859113,0.0993194776531175,Attack,2022,Czech Republic,400000,12.899222326086994,8
39.0,1988.0,0.0,0.045271629778672,Defender,2012,Netherlands,100000,11.51293546492023,6
39.0,2040.0,0.3088235294117646,0.1764705882352941,Attack,2013,Jamaica,400000,12.899222326086994,13
37.0,14095.0,0.0766229159276339,0.1021638879035118,Midfield,2024,Portugal,100000,11.51293546492023,7
38.0,19590.0,0.0735068912710566,0.1286370597243491,Defender,2019,Russia,500000,13.122365377402328,13
40.0,428.0,0.0,0.0,Attack,2014,Russia,50000,10.819798284210286,13
40.0,1716.0,0.0,0.0,Defender,2013,Estonia,50000,10.819798284210286,14
38.0,11995.0,0.315131304710296,0.1500625260525218,Attack,2021,Russia,100000,11.51293546492023,13
37.0,13076.0,0.2890792291220557,0.2202508412358519,Midfield,2021,Russia,250000,12.429220196836384,13
39.0,18979.0,0.0237104167764371,0.0426787501975868,Defender,2023,Russia,100000,11.51293546492023,13
40.0,7017.0,0.0641299700726806,0.0,Defender,2018,Russia,100000,11.51293546492023,13
35.0,419.0,0.2147971360381861,0.0,Midfield,2013,Spain,500000,13.122365377402328,3
37.0,5999.0,0.0600100016669444,0.0150025004167361,Defender,2017,Italy,300000,12.611541086966117,2
40.0,7666.0,0.0234803026350117,0.0469606052700234,Defender,2014,Croatia,250000,12.429220196836384,9
39.0,1197.0,0.0,0.075187969924812,Midfield,2012,Argentina,400000,12.899222326086994,3
38.0,5846.0,0.0153951419774204,0.1231611358193636,Defender,2015,Belgium,400000,12.899222326086994,6
36.0,11606.0,0.1085645355850422,0.2326382905393762,Midfield,2022,Unknown,300000,12.611541086966117,14
38.0,630.0,0.0,0.0,Goalkeeper,2013,Spain,150000,11.918397239722838,3
40.0,4599.0,0.2152641878669275,0.1565557729941291,Midfield,2015,Spain,200000,12.206077645517674,1
36.0,22559.0,0.0,0.0,Goalkeeper,2022,Germany,400000,12.899222326086994,4
37.0,19208.0,0.0702832153269471,0.0327988338192419,Defender,2019,Germany,3000000,14.914123179965662,13
35.0,12357.0,0.0509832483612527,0.1092498179169701,Midfield,2022,Germany,500000,13.122365377402328,4
37.0,683.0,0.0,0.3953147877013177,Attack,2014,Germany,50000,10.819798284210286,8
40.0,4412.0,0.0,0.0,Defender,2013,England,500000,13.122365377402328,11
39.0,5244.0,0.0,0.017162471395881,Goalkeeper,2021,Ireland,200000,12.206077645517674,1
39.0,2100.0,0.0857142857142857,0.0428571428571428,Defender,2013,Brazil,500000,13.122365377402328,5
37.0,799.0,0.0,0.0,Defender,2020,Germany,150000,11.918397239722838,14
39.0,9843.0,0.2011581834806461,0.3200243828101189,Midfield,2015,Colombia,500000,13.122365377402328,2
37.0,13950.0,0.0064516129032258,0.0129032258064516,Defender,2019,Germany,500000,13.122365377402328,4
37.0,6205.0,0.3336019339242546,0.2320709105560032,Attack,2020,Germany,625000,13.34550852871726,8
37.0,12941.0,0.3616412951085697,0.1738660072637354,Attack,2021,Hungary,200000,12.206077645517674,4
32.0,18268.0,0.0492664768994963,0.2611123275673308,Defender,2024,Croatia,1000000,13.815511557963774,3
39.0,11637.0,0.0773395204949729,0.0928074245939675,Midfield,2020,Argentina,300000,12.611541086966117,3
39.0,19552.0,0.6674509001636661,0.1196808510638298,Attack,2023,Colombia,800000,13.592368256649284,3
37.0,27636.0,0.6122448979591837,0.1758575770733825,Attack,2019,Argentina,1000000,13.815511557963774,2
40.0,4915.0,0.0,0.0183112919633774,Defender,2018,Benin,200000,12.206077645517674,5
40.0,640.0,0.0,0.140625,Defender,2012,Cote d'Ivoire,300000,12.611541086966117,13
38.0,8449.0,0.1278257781986033,0.0532607409160847,Midfield,2018,Cote d'Ivoire,100000,11.51293546492023,9
39.0,704.0,0.0,0.0,Defender,2015,Cote d'Ivoire,150000,11.918397239722838,8
35.0,10788.0,0.1418242491657397,0.2335928809788654,Attack,2022,Turkey,100000,11.51293546492023,8
40.0,1189.0,0.0756938603868797,0.0,Midfield,2013,Greece,150000,11.918397239722838,9
38.0,8814.0,0.2348536419332879,0.0816882232811436,Attack,2020,Ukraine,100000,11.51293546492023,12
39.0,3081.0,0.4673807205452775,0.4089581304771178,Attack,2016,Argentina,700000,13.45883704259595,9
38.0,5378.0,0.6024544440312384,0.167348456675344,Attack,2015,Armenia,250000,12.429220196836384,13
37.0,4589.0,0.0,0.0,Goalkeeper,2019,Germany,150000,11.918397239722838,4
37.0,4404.0,0.0408719346049046,0.0,Defender,2018,Togo,25000,10.12667110305036,12
36.0,25340.0,0.05327545382794,0.3018942383583268,Defender,2024,Turkey,150000,11.918397239722838,8
39.0,458.0,0.1965065502183406,0.0,Defender,2012,Canada,50000,10.819798284210286,11
36.0,5842.0,0.1386511468675111,0.092434097911674,Midfield,2019,Bosnia-Herzegovina,300000,12.611541086966117,1
36.0,7386.0,0.1827782290820471,0.20714865962632,Attack,2018,Austria,50000,10.819798284210286,13
36.0,1220.0,0.0,0.0,Defender,2016,England,250000,12.429220196836384,11
35.0,5733.0,0.5023547880690737,0.1726844583987441,Attack,2014,United States,300000,12.611541086966117,1
36.0,23621.0,0.5562846619533466,0.3200541890690487,Attack,2021,Wales,2000000,14.508658238524095,3
37.0,12599.0,0.2857369632510517,0.1785856020319073,Midfield,2018,Germany,200000,12.206077645517674,4
40.0,286.0,0.3146853146853147,0.3146853146853147,Attack,2012,El Salvador,350000,12.765691290604371,7
40.0,5532.0,0.1952277657266811,0.1952277657266811,Midfield,2014,United States,100000,11.51293546492023,14
36.0,299.0,0.0,0.0,Attack,2015,Jamaica,200000,12.206077645517674,11
37.0,2901.0,0.0,0.031023784901758,Defender,2013,England,400000,12.899222326086994,1
38.0,7843.0,0.5049088359046283,0.0918016065281142,Attack,2020,Iran,375000,12.83468397161566,6
39.0,15510.0,0.11605415860735,0.0174081237911025,Defender,2019,Netherlands,200000,12.206077645517674,10
37.0,6083.0,0.2811112937695216,0.2367253000164392,Attack,2016,Nigeria,1000000,13.815511557963774,1
37.0,2442.0,0.0368550368550368,0.0368550368550368,Defender,2018,Angola,75000,11.225256725762891,11
40.0,3439.0,0.1046815934864786,0.2878743820878162,Midfield,2013,Costa Rica,50000,10.819798284210286,8
31.0,2533.0,0.0,0.0,Defender,2022,Ukraine,300000,12.611541086966117,12
40.0,12030.0,0.2094763092269327,0.2992518703241895,Midfield,2017,Costa Rica,150000,11.918397239722838,7
36.0,8039.0,0.4925985819131733,0.1343450677945018,Attack,2019,Czech Republic,150000,11.918397239722838,6
37.0,13575.0,0.2121546961325966,0.1325966850828729,Midfield,2018,Belgium,1000000,13.815511557963774,1
39.0,609.0,0.0,0.2955665024630542,Midfield,2013,Portugal,50000,10.819798284210286,7
37.0,2121.0,0.0424328147100424,0.1272984441301273,Midfield,2018,Italy,75000,11.225256725762891,2
38.0,705.0,0.0,0.0,Attack,2017,England,300000,12.611541086966117,11
37.0,9358.0,0.0192348792477025,0.0480871981192562,Defender,2016,Scotland,200000,12.206077645517674,11
35.0,8324.0,0.0216242191254204,0.0540605478135511,Defender,2019,Germany,150000,11.918397239722838,4
35.0,523.0,0.1720841300191204,0.3441682600382409,Midfield,2012,Germany,250000,12.429220196836384,14
35.0,5763.0,0.2186361270171785,0.0780843310775637,Midfield,2019,Turkey,150000,11.918397239722838,8
36.0,39826.0,0.07231456837242,0.0610154170642293,Defender,2024,Germany,2500000,14.731801689838347,2
37.0,8364.0,0.0,0.0,Goalkeeper,2019,Germany,600000,13.304686600863562,4
37.0,8976.0,0.4512032085561497,0.1403743315508021,Attack,2018,Germany,1600000,14.285514812209817,4
38.0,1623.0,0.388170055452865,0.11090573012939,Attack,2012,Spain,300000,12.611541086966117,3
38.0,9881.0,0.1457342374253618,0.1093006780690213,Attack,2021,Portugal,200000,12.206077645517674,9
37.0,3738.0,0.0481540930979133,0.0722311396468699,Midfield,2013,Croatia,100000,11.51293546492023,12
38.0,10945.0,0.0,0.098675194152581,Defender,2018,Croatia,1000000,13.815511557963774,2
35.0,1097.0,0.0820419325432999,0.0820419325432999,Midfield,2021,England,375000,12.83468397161566,11
37.0,4932.0,0.072992700729927,0.0912408759124087,Midfield,2019,Italy,275000,12.524530013005734,2
38.0,176.0,0.0,0.0,Defender,2013,Italy,50000,10.819798284210286,2
39.0,8357.0,0.064616489170755,0.0969247337561325,Midfield,2015,Italy,150000,11.918397239722838,2
37.0,270.0,0.0,0.0,Goalkeeper,2012,Portugal,200000,12.206077645517674,7
40.0,9182.0,0.1078196471357002,0.1274232193421912,Midfield,2017,France,500000,13.122365377402328,5
39.0,13471.0,0.0066810184841511,0.0534481478732091,Defender,2018,France,750000,13.527829818844936,5
39.0,19573.0,0.0505798804475553,0.0229908547488887,Midfield,2020,Senegal,200000,12.206077645517674,3
36.0,2695.0,0.2337662337662338,0.1335807050092764,Attack,2021,Benin,200000,12.206077645517674,9
39.0,6205.0,0.145044319097502,0.2465753424657534,Midfield,2020,France,200000,12.206077645517674,5
38.0,28118.0,0.0,0.0,Goalkeeper,2019,France,2000000,14.508658238524095,5
39.0,9243.0,0.0,0.1168451801363193,Defender,2020,French Guiana,150000,11.918397239722838,5
39.0,4100.0,0.0219512195121951,0.0219512195121951,Midfield,2022,Unknown,200000,12.206077645517674,5
39.0,531.0,0.1694915254237288,0.1694915254237288,Attack,2013,Mali,100000,11.51293546492023,2
38.0,9270.0,0.0,0.0,Goalkeeper,2019,France,250000,12.429220196836384,5
39.0,1159.0,0.0,0.0,Attack,2016,France,150000,11.918397239722838,5
37.0,2393.0,0.1504387797743418,0.1504387797743418,Attack,2013,Belgium,400000,12.899222326086994,14
39.0,929.0,0.193756727664155,0.0,Attack,2013,Martinique,100000,11.51293546492023,7
38.0,41096.0,0.076649795600545,0.0218999416001557,Defender,2023,Italy,1000000,13.815511557963774,8
39.0,10950.0,0.0,0.0082191780821917,Midfield,2019,Denmark,100000,11.51293546492023,10
39.0,80.0,0.0,0.0,Attack,2014,Denmark,50000,10.819798284210286,10
39.0,120.0,0.0,0.0,Goalkeeper,2014,Denmark,50000,10.819798284210286,10
37.0,1781.0,0.0,0.0505334081976417,Goalkeeper,2024,Germany,200000,12.206077645517674,4
36.0,214.0,0.0,0.0,Attack,2013,Central African Republic,100000,11.51293546492023,9
